CLIENTNUM,Card_Category,Months_on_book
804601833,Silver,39
714823308,Gold,35
711577458,Blue,36
787539333,Blue,37
716806383,Blue,40
812230308,Blue,42
778420383,Blue,29
774012933,Blue,41
718756533,Blue,41
812224983,Blue,51
714284358,Blue,52
709530408,Gold,36
750690258,Blue,39
716283108,Blue,36
718353633,Gold,36
718528833,Blue,43
718006608,Blue,36
710569233,Blue,35
718694658,Blue,32
779293308,Silver,33
718276758,Blue,40
712654233,Blue,27
719296383,Gold,18
808279158,Blue,46
780497958,Blue,28
715519983,Blue,34
708568983,Blue,28
823648983,Blue,54
789412458,Blue,34
716837508,Blue,37
711249858,Blue,38
712009083,Blue,36
720522633,Silver,36
713071383,Blue,36
712938258,Silver,32
719071158,Platinum,38
709046958,Silver,39
708748833,Blue,25
711364233,Platinum,26
712645908,Blue,37
708428958,Gold,33
719714658,Blue,43
720874983,Silver,37
719180958,Silver,39
710360583,Blue,35
823848183,Platinum,35
783121008,Silver,49
789529158,Blue,36
708500883,Silver,40
811965558,Blue,41
714383583,Gold,36
809425533,Silver,40
716858433,Blue,32
812534958,Silver,34
714052158,Blue,39
780200208,Blue,29
711458583,Silver,35
826451433,Silver,38
719740983,Silver,34
709019283,Blue,39
710213508,Blue,54
710814633,Blue,31
775267158,Blue,37
712268808,Silver,36
720178158,Blue,37
779805408,Silver,31
710958933,Blue,35
720698883,Blue,38
780384483,Blue,39
714190983,Platinum,32
713808633,Silver,23
710295858,Blue,32
713209308,Blue,46
788709408,Blue,21
717757608,Gold,36
715300683,Blue,36
711436983,Silver,49
789582483,Blue,53
790168083,Blue,44
742865883,Blue,39
770848308,Platinum,31
713486583,Blue,29
708697983,Blue,49
823539558,Silver,35
711339258,Silver,36
781171908,Blue,38
815582358,Blue,42
755212608,Blue,43
716486508,Blue,37
771674958,Blue,33
787909158,Blue,31
717140733,Blue,36
799468083,Blue,45
718993533,Blue,37
713870958,Platinum,46
709171308,Blue,16
798553158,Blue,56
720819858,Blue,27
815078433,Blue,37
710924658,Blue,36
709883883,Blue,34
718650258,Blue,47
711613308,Blue,48
718558758,Blue,22
718504233,Blue,30
709108533,Blue,29
713236458,Blue,48
714352533,Silver,29
717353433,Blue,42
813804783,Blue,36
771062733,Blue,31
715649358,Blue,26
713552958,Blue,28
715209333,Blue,36
769935783,Blue,34
815613033,Silver,44
718732833,Blue,48
816328308,Blue,55
711814608,Silver,36
803216433,Silver,33
710694033,Blue,36
709257708,Blue,41
720174033,Blue,33
820666083,Blue,37
712044558,Silver,41
713131158,Blue,46
803335008,Blue,43
795869583,Blue,47
789535233,Silver,44
716441058,Silver,36
718113633,Blue,36
708908883,Silver,32
712152408,Gold,29
708229308,Blue,41
715351983,Blue,20
798451908,Blue,30
794962983,Blue,41
721000833,Blue,38
720086358,Blue,48
710064033,Blue,28
780588258,Blue,42
710833908,Blue,25
714449283,Blue,36
772339383,Blue,44
721382208,Blue,27
779349783,Blue,31
789450408,Blue,32
709210833,Blue,36
821752908,Blue,49
789878283,Blue,29
709319658,Platinum,37
719222133,Blue,36
715551783,Blue,42
712718958,Blue,36
709764483,Blue,53
783361533,Silver,35
717942033,Blue,42
817908783,Silver,39
713708358,Silver,36
713705358,Blue,28
789551883,Blue,45
812247033,Blue,46
717580458,Blue,36
780551733,Silver,44
719722308,Blue,22
718328283,Blue,36
826061508,Blue,45
715610733,Blue,47
710161083,Blue,36
712464933,Blue,36
768181608,Blue,37
713869083,Blue,43
711465333,Blue,26
719924433,Silver,32
719248158,Blue,42
719944458,Blue,36
715799808,Blue,39
721264533,Blue,36
711838008,Blue,28
711826983,Blue,36
719413383,Silver,36
712990458,Silver,34
789594108,Blue,41
718764708,Blue,36
820271208,Blue,41
708369633,Gold,36
712055433,Blue,36
721114458,Blue,36
714959358,Silver,36
708396033,Blue,27
719593608,Blue,36
715830558,Blue,38
716406483,Blue,20
714941358,Blue,36
716088783,Blue,50
718458858,Silver,29
715754133,Blue,32
715630983,Blue,21
712768983,Silver,42
716881683,Blue,34
711108408,Blue,36
717565233,Blue,38
789539058,Blue,20
768643158,Blue,38
721530633,Blue,36
721188033,Blue,39
810261633,Blue,39
717529233,Blue,30
719365233,Blue,23
720943308,Silver,36
714425283,Blue,40
711794358,Blue,50
719683158,Blue,48
709406733,Blue,36
708572658,Silver,38
714001008,Blue,36
712833633,Blue,36
716260833,Blue,36
708863733,Gold,19
717076458,Blue,36
712412958,Silver,33
720535008,Blue,36
711578658,Blue,49
709373883,Silver,36
780730008,Blue,36
824816358,Blue,32
716106108,Silver,41
709807383,Blue,22
716430933,Blue,36
789866133,Blue,35
718634058,Blue,31
715129983,Blue,36
717177783,Silver,19
719694408,Blue,36
806992533,Blue,44
718045008,Blue,21
711010683,Blue,27
714759708,Blue,36
718801158,Gold,36
712256358,Blue,23
779803008,Blue,30
710968008,Blue,26
771584658,Silver,34
718102758,Blue,36
811076883,Blue,40
770970558,Blue,28
758863383,Silver,36
716863458,Silver,36
766821033,Blue,46
814590483,Blue,40
773283108,Silver,24
721006458,Blue,35
714615258,Blue,36
788687133,Blue,31
820108008,Blue,44
717781608,Blue,40
720136458,Blue,36
716247708,Gold,33
714968208,Blue,36
719913783,Blue,27
720621408,Blue,36
721169883,Blue,31
719324658,Silver,19
714577233,Blue,41
712367658,Blue,40
803655333,Silver,47
710455608,Blue,36
711328458,Blue,50
708123033,Silver,30
713514633,Blue,50
710745633,Blue,36
710374008,Blue,47
772166058,Blue,20
715017858,Platinum,36
717571683,Gold,34
743420208,Blue,40
716201883,Silver,39
714593883,Silver,45
711003483,Blue,24
819628158,Blue,37
712021233,Blue,15
708573933,Silver,36
710758683,Silver,48
718288833,Blue,36
708873183,Blue,39
766224933,Blue,39
771626283,Platinum,42
720372483,Blue,36
712916958,Blue,36
716124408,Gold,22
714128283,Silver,40
708163758,Blue,33
716979183,Blue,34
716480358,Blue,36
800758233,Blue,24
720413658,Blue,31
715832058,Blue,36
716323683,Blue,36
819616383,Blue,35
771069033,Blue,43
821241708,Blue,42
716987358,Blue,15
710300733,Blue,27
712497783,Blue,48
709259958,Blue,44
716296833,Blue,47
715728108,Blue,36
771507258,Blue,26
713758758,Silver,36
779809908,Blue,34
816310158,Blue,44
780349833,Gold,23
818235408,Blue,25
709213458,Blue,36
719634408,Silver,31
709934808,Silver,51
712238958,Blue,36
711813258,Gold,43
789983133,Silver,22
792139308,Blue,42
718123608,Blue,36
715369008,Blue,36
717556758,Blue,36
718252533,Blue,18
716340783,Blue,36
717898758,Silver,45
825743583,Silver,35
717711108,Blue,27
789791808,Blue,32
807971658,Blue,42
770220558,Blue,51
818239983,Blue,48
712544358,Gold,36
720306408,Blue,41
721488858,Silver,38
710771433,Blue,36
708662583,Silver,29
717663033,Blue,35
721524858,Blue,37
788778033,Silver,20
708649683,Blue,42
708770883,Blue,24
708152358,Blue,36
719210133,Blue,35
714690633,Blue,36
719719158,Silver,36
712690458,Blue,28
718758783,Silver,36
716947083,Blue,36
709075533,Blue,32
712952283,Blue,35
718799958,Blue,52
718663983,Blue,36
789550458,Silver,52
708226833,Gold,44
714361083,Blue,36
714608583,Blue,36
710775483,Blue,43
709410033,Blue,36
717173358,Blue,47
719773158,Blue,36
771292233,Blue,36
756371058,Blue,40
709476033,Blue,48
770560683,Gold,37
788766933,Blue,26
713550483,Blue,33
709928358,Blue,20
713895633,Blue,36
720471108,Silver,26
718192608,Blue,36
805485933,Blue,40
712517808,Blue,36
780604083,Blue,37
715311183,Blue,24
712265508,Blue,14
715051608,Blue,36
757786608,Blue,24
714303483,Gold,31
718728108,Silver,30
710019933,Blue,22
812453283,Blue,37
717439983,Blue,28
714391683,Gold,36
827901183,Blue,47
708841233,Blue,33
710663508,Blue,33
716439258,Blue,36
719610708,Blue,34
715026258,Silver,37
711706458,Blue,27
712180308,Blue,36
802622733,Blue,34
778832883,Blue,28
788671608,Gold,30
718023708,Blue,42
718692258,Blue,34
718357458,Blue,36
714003483,Blue,36
713632983,Blue,35
711008508,Blue,50
815230458,Silver,26
719612583,Blue,42
709514433,Blue,33
815826708,Blue,48
815520333,Blue,50
718661958,Blue,28
788980983,Blue,42
721171008,Silver,36
714682233,Blue,43
720736608,Blue,36
718333983,Blue,36
772207683,Blue,23
714794133,Blue,45
756639708,Silver,39
713686008,Blue,25
713475633,Silver,31
717518733,Blue,46
712532058,Blue,36
789666333,Blue,24
711422358,Blue,36
708510858,Blue,47
767023308,Silver,29
789289383,Silver,31
708805908,Silver,18
710155158,Blue,18
713330133,Blue,19
714403983,Blue,36
720353808,Silver,21
710362233,Platinum,40
771484908,Silver,19
717047583,Blue,35
715694433,Blue,22
793456983,Blue,37
715742658,Blue,13
715518783,Blue,36
779514558,Blue,24
720017958,Blue,36
712895733,Blue,36
719039283,Blue,36
719629308,Silver,37
754443033,Silver,43
716159958,Blue,36
712195383,Blue,36
822885033,Blue,24
716543433,Blue,36
717403158,Blue,47
826065258,Blue,31
709397508,Blue,39
720748608,Blue,32
709823733,Blue,34
713542908,Blue,19
720512433,Blue,36
713671158,Blue,32
802449933,Blue,23
716723658,Blue,28
710451708,Blue,24
809540733,Blue,47
716372358,Blue,47
710162133,Blue,36
710878308,Blue,37
710262408,Silver,36
713975433,Blue,25
771244383,Blue,39
710405808,Blue,36
715542783,Blue,24
815840283,Blue,46
788908308,Blue,32
789394833,Blue,37
712609533,Blue,15
710237283,Blue,38
770766633,Blue,14
823837158,Blue,40
712123008,Blue,31
711727083,Blue,36
720033033,Blue,41
787723758,Blue,48
770926158,Blue,38
711360783,Blue,36
708285108,Blue,36
713390433,Gold,29
718096608,Blue,30
719094333,Blue,33
813764283,Blue,34
713398158,Blue,30
711227883,Blue,21
810040908,Blue,37
772640808,Blue,28
784907658,Blue,30
794692158,Silver,25
718383183,Blue,39
721156758,Blue,44
811793433,Silver,45
712010358,Blue,36
719420058,Blue,26
809459733,Blue,38
798783858,Blue,42
711432258,Blue,46
721294533,Blue,34
718425333,Blue,32
714294183,Blue,44
714637908,Blue,36
712341933,Gold,36
708332808,Blue,39
708354858,Blue,42
766649283,Blue,42
817951083,Silver,53
708301683,Blue,30
713655108,Blue,45
714560358,Blue,45
712113558,Blue,36
710603958,Blue,36
720597108,Blue,36
713810658,Blue,36
721519908,Blue,36
712025958,Silver,35
794740458,Silver,39
709814883,Platinum,36
719767683,Blue,39
715321008,Blue,36
710106933,Silver,20
716655858,Blue,31
778260108,Blue,41
713986908,Blue,40
780042633,Silver,21
713269533,Blue,36
713868033,Silver,36
708103608,Blue,45
789684258,Silver,43
779067408,Blue,27
712231308,Silver,47
761079783,Blue,33
787518258,Blue,38
717631908,Blue,44
769396158,Blue,43
713462508,Blue,41
716717733,Blue,47
709383933,Blue,18
717283008,Blue,36
793449333,Blue,48
710873583,Blue,48
718486608,Blue,36
716748483,Blue,36
715113933,Blue,36
711160233,Blue,19
715714458,Blue,38
709615458,Blue,44
719955558,Silver,24
713072358,Silver,31
721402233,Blue,28
713691633,Blue,36
708866133,Blue,32
757256358,Blue,38
784868958,Blue,49
710845308,Blue,36
719368533,Silver,28
718337733,Gold,40
715132758,Gold,43
712556433,Blue,43
718947558,Blue,21
710303208,Blue,40
804158583,Silver,55
711720408,Blue,34
715808808,Blue,36
715076358,Blue,36
718343058,Blue,40
769667583,Blue,28
709013208,Blue,36
716004258,Blue,35
715645908,Gold,48
717724233,Blue,28
719850933,Blue,36
790131033,Blue,31
721211433,Blue,31
721290708,Blue,30
712107783,Blue,35
818960133,Blue,53
713560758,Blue,42
718579833,Blue,26
778643733,Gold,28
770977833,Blue,23
708721533,Blue,36
772300383,Blue,46
751155783,Blue,40
768457008,Blue,21
794494308,Platinum,23
710980383,Silver,33
716663808,Blue,36
712912233,Blue,36
717992433,Blue,39
709971708,Blue,41
715600533,Gold,50
710153583,Blue,13
794132808,Blue,54
720565458,Blue,36
715496058,Gold,36
709015833,Silver,36
718612758,Blue,36
712438308,Blue,15
716238483,Blue,50
718297683,Blue,50
712206033,Blue,36
710904708,Blue,43
711190233,Blue,36
710535708,Blue,39
794573883,Silver,16
719118708,Blue,37
790201158,Silver,54
779333883,Blue,33
719805183,Blue,19
721220583,Blue,41
779685558,Gold,36
713965683,Blue,28
710667708,Blue,36
718979733,Blue,36
712104333,Blue,44
793560033,Silver,33
779920533,Blue,41
717480783,Blue,29
709066983,Blue,41
718528008,Blue,47
712390683,Blue,27
826245858,Silver,40
712966458,Blue,36
709467183,Blue,40
710529708,Blue,36
789817833,Blue,33
712363158,Blue,24
717060858,Blue,36
718060983,Blue,36
711600033,Silver,36
709910733,Silver,30
757291008,Blue,39
819376683,Blue,49
720458883,Blue,16
708963258,Blue,39
711746133,Blue,37
715249533,Blue,36
708522033,Blue,36
708496833,Blue,50
717464958,Silver,36
751166508,Blue,50
795218883,Blue,41
710856558,Blue,36
721107258,Blue,37
716457783,Silver,36
710810883,Blue,36
710895708,Blue,27
789200208,Blue,29
718578708,Silver,38
719859033,Blue,20
713036208,Blue,27
771769383,Blue,31
718316058,Blue,38
710155983,Blue,36
779571708,Blue,25
718042383,Blue,18
710244108,Gold,34
806649333,Blue,42
789280683,Blue,45
713318733,Blue,24
709611183,Blue,31
712441308,Blue,25
709315383,Blue,36
710141208,Blue,37
711684408,Blue,38
758331483,Silver,24
715825458,Blue,36
708248358,Silver,30
779808333,Blue,38
715989108,Blue,42
714912408,Blue,37
827683383,Blue,44
719595708,Blue,47
711566208,Blue,36
711161133,Blue,36
715052583,Silver,34
714586458,Blue,36
711523533,Blue,31
756658083,Blue,42
709247808,Blue,43
713242383,Silver,19
717135333,Blue,36
716150358,Silver,27
717457008,Blue,36
711822933,Blue,45
803968233,Silver,34
779037408,Blue,19
709007883,Blue,28
714635883,Blue,37
779914383,Blue,18
712841883,Silver,36
719582058,Blue,29
708387933,Blue,37
717251508,Blue,17
710699283,Blue,28
709141908,Blue,41
720356133,Blue,36
717788958,Blue,19
778563858,Blue,33
711096633,Silver,29
716816583,Blue,48
719841708,Blue,36
708555633,Blue,16
714638883,Blue,36
809147283,Gold,38
708197358,Blue,48
757247808,Blue,35
820922733,Blue,38
807977808,Blue,34
712863183,Blue,38
778825908,Silver,24
713379258,Blue,36
710232483,Blue,36
710170758,Blue,25
803421108,Blue,43
792152283,Blue,48
717291333,Blue,29
714928158,Silver,36
780511683,Blue,34
772491333,Blue,21
719847108,Blue,36
808045833,Blue,44
708385533,Silver,36
770205708,Blue,25
719379858,Blue,36
709657533,Blue,36
798788958,Blue,26
720011958,Blue,36
708982158,Blue,36
710803983,Blue,33
719768658,Silver,24
711355908,Silver,36
813153108,Blue,44
712487883,Blue,48
753220383,Blue,22
708340758,Blue,32
720852108,Blue,31
716728233,Blue,36
711863433,Blue,13
779422458,Blue,13
715573758,Silver,36
794530608,Blue,34
718376583,Silver,44
720827133,Blue,30
767414808,Blue,51
718919433,Blue,36
708694983,Blue,36
719270358,Blue,48
708948483,Silver,36
708462258,Blue,38
716721483,Blue,52
799011558,Blue,37
710697408,Blue,22
710527533,Blue,36
709996833,Silver,36
718531983,Blue,41
715554708,Blue,34
718774533,Blue,44
712337208,Blue,46
714022833,Silver,32
710026458,Blue,36
710178558,Gold,38
768712383,Blue,45
711156858,Blue,40
719799033,Blue,40
720788883,Blue,36
710306358,Blue,18
758617233,Blue,49
720163458,Blue,21
708482658,Blue,31
826148883,Blue,41
779055033,Blue,24
713118183,Blue,23
714103083,Blue,37
714145233,Silver,24
719547033,Blue,31
720899058,Blue,21
789432033,Blue,23
717214158,Blue,28
715269483,Blue,36
718805733,Blue,28
789780033,Silver,22
716482533,Blue,36
708319908,Blue,17
711663858,Blue,13
716894658,Blue,44
714082308,Blue,13
708082083,Blue,36
714820158,Blue,36
713347608,Blue,43
721395633,Blue,41
721438233,Blue,31
713987808,Blue,33
721086483,Silver,19
709969758,Platinum,35
801502008,Blue,31
819051183,Blue,42
710858658,Silver,38
716002458,Blue,30
718080558,Blue,36
788019483,Blue,40
716151858,Blue,36
717241233,Blue,51
713880633,Blue,43
712374708,Blue,15
721145433,Silver,36
711398433,Blue,31
715601808,Blue,41
717324183,Silver,21
720557883,Blue,21
708759408,Blue,39
719430483,Blue,40
758753283,Blue,45
716933283,Gold,39
773172483,Blue,23
721459008,Blue,36
710639658,Blue,17
710710233,Silver,45
708996708,Blue,46
713315433,Blue,48
712941483,Silver,43
789890958,Blue,43
714757083,Silver,37
789237333,Blue,36
714949758,Platinum,42
714136233,Blue,38
778888083,Blue,26
710923533,Blue,31
709385133,Blue,30
716836308,Blue,36
720633558,Blue,24
712846458,Blue,39
709399908,Blue,23
772698783,Blue,40
718665033,Silver,36
771561183,Blue,30
789008508,Blue,31
719439108,Silver,34
720817533,Blue,40
813901458,Silver,55
717783483,Blue,30
718299933,Blue,30
789074358,Blue,34
712036383,Blue,30
720618033,Blue,36
720415833,Blue,32
720385608,Blue,31
709937583,Blue,34
770743983,Blue,20
715671183,Blue,31
711283008,Silver,36
778873608,Silver,25
709592808,Blue,28
773306658,Blue,48
822084333,Blue,47
708821733,Silver,36
711070683,Blue,37
772596783,Gold,21
806917983,Silver,27
719329983,Blue,36
710190858,Blue,15
708880683,Blue,40
709332408,Blue,36
710751033,Blue,13
710679933,Blue,54
710849208,Silver,35
710056758,Blue,36
713520858,Blue,38
714710733,Blue,36
766769058,Gold,44
716990883,Blue,26
718298733,Blue,29
717174558,Blue,46
714543633,Blue,36
715756683,Blue,36
719400108,Blue,43
710463408,Blue,36
708245808,Blue,36
799253808,Silver,36
716552433,Blue,36
720995583,Silver,33
780118158,Blue,13
713668158,Blue,36
709249083,Blue,20
717081483,Blue,25
718455633,Gold,55
708974283,Blue,34
713399583,Blue,39
713293983,Blue,33
714785508,Silver,40
827318958,Blue,45
718496283,Silver,31
709608708,Blue,17
710939283,Blue,36
770824833,Blue,19
779082633,Blue,13
720515883,Blue,46
747885858,Blue,31
779140533,Blue,34
716619558,Silver,36
788633733,Silver,13
715291908,Blue,36
709977933,Blue,44
716454858,Blue,28
720539583,Blue,31
739021908,Blue,49
711289533,Blue,32
716464533,Blue,36
710590683,Blue,36
710081208,Blue,32
717482658,Blue,36
712246983,Blue,43
711460458,Blue,34
713159133,Silver,23
710047533,Gold,36
716708583,Blue,36
712766208,Silver,36
715150983,Blue,34
717991533,Blue,36
797641683,Blue,34
714879483,Blue,31
720105933,Blue,35
804670758,Blue,43
818987958,Blue,38
824160333,Blue,52
714919308,Blue,36
717928308,Silver,34
788890533,Silver,39
779692608,Blue,19
717774333,Blue,36
718140783,Blue,36
714465558,Silver,36
804431283,Blue,52
715199808,Silver,30
759584958,Silver,44
758802333,Blue,33
720237408,Blue,49
713787333,Blue,36
709660233,Blue,44
721005108,Blue,29
809589783,Silver,36
712627083,Blue,25
778444908,Silver,39
